filename,width,height,class,xmin,ymin,xmax,ymax
70fa099d-f5df-4be6-865e-918ff8d50479.jpg,300,168,keyboard,6,5,293,168
70ff833d-1e9f-4cdc-a323-08a363e009e7.jpg,225,225,mouse,3,43,223,158
71b22f9c-6405-4ffa-af38-290d61278730.jpg,242,209,mouse,57,17,186,199
72650f9b-8c5e-484d-94ed-945997a790d3.jpg,299,168,mouse,63,14,287,157
72c9da9a-5ca8-4268-be0e-812b55287349.jpg,275,183,mouse,177,1,254,84
72c9da9a-5ca8-4268-be0e-812b55287349.jpg,275,183,mouse,202,88,249,177
72c9da9a-5ca8-4268-be0e-812b55287349.jpg,275,183,mouse,116,78,176,181
72c9da9a-5ca8-4268-be0e-812b55287349.jpg,275,183,mouse,26,70,94,172
72c9da9a-5ca8-4268-be0e-812b55287349.jpg,275,183,mouse,25,9,128,65
7318eb71-4d00-4f61-b1dc-2e8b6e3de8d7.jpg,1000,1000,mouse,15,35,990,988
735e2c52-2fb3-4c5d-9370-8f790a43ba5e.jpg,512,752,mouse,176,330,512,555
735e2c52-2fb3-4c5d-9370-8f790a43ba5e.jpg,512,752,mouse,236,55,512,202
735e2c52-2fb3-4c5d-9370-8f790a43ba5e.jpg,512,752,mouse,0,159,264,327
746ac05f-3b0b-47e3-922d-433e4367a049.jpg,225,225,mouse,4,19,225,207
748c865f-b59c-4420-908b-2192391de9f1.jpg,242,209,mouse,56,14,186,201
7495cc4d-f5fa-4bfa-a692-c8549d956b8f.jpg,5064,3093,keyboard,0,0,5064,3093
75459daa-0dfc-42ac-94c8-0b40dd010f83.jpg,299,168,mouse,206,34,272,132
75459daa-0dfc-42ac-94c8-0b40dd010f83.jpg,299,168,mouse,118,34,182,131
75459daa-0dfc-42ac-94c8-0b40dd010f83.jpg,299,168,mouse,32,33,88,132
7547f236-dd6d-40e8-b973-0bdcb42432d7.jpg,259,194,keyboard,4,62,258,136
75dee8fe-f10a-4f7e-b7f4-5e900ebcbdb9.jpg,259,194,keyboard,4,21,259,159
75ef3caa-907b-4d33-8aff-02b473c5f80f.jpg,345,146,keyboard,21,11,323,140
75efae6d-8fa2-444b-9427-ff3ed13841ec.jpg,600,600,keyboard,3,190,600,466
760bbf04-c77b-4e2c-8c4c-449fd0c63ada.jpg,318,159,keyboard,57,72,287,147
765f77ec-1f5d-44ed-a07d-a6a96c197d24.jpg,225,225,mouse,0,26,225,197
77470c9b-db26-4fed-a91a-b4e890c48dc8.jpg,1200,800,keyboard,51,152,1193,673
77628693-3502-411c-a677-afaa2ca010f4.jpg,276,183,keyboard,22,33,259,143
7783eea6-fc70-446a-9ceb-f1b0f04f32b9.jpg,800,299,keyboard,0,5,800,276
77b999c3-cb4c-4486-baa7-fd642746973f.jpg,281,179,keyboard,0,1,281,117
77c5f115-267f-49c3-b5dc-e38830c77cc2.jpg,630,630,keyboard,30,246,601,444
77c61054-7073-413d-aada-536b73611da1.jpg,253,199,keyboard,1,13,253,110
77d242dc-c0ed-4b24-beea-3d20bf1e599a.jpg,300,168,mouse,103,19,199,163
781a2373-c05f-4e16-a8b0-a7a47478492c.jpg,299,168,mouse,93,31,236,146
782a8e97-2d0c-4b4b-bda2-597d07d015fa.jpg,259,194,mouse,49,48,221,137
789767ea-8c20-4a8b-877b-4e2e258b1149.jpg,225,225,mouse,39,12,189,220
78ac30a6-b7d2-4032-bf4e-7b1adc28f07a.jpg,275,183,keyboard,21,21,256,161
78bcda5e-ffc8-4479-9745-d4d289d27848.jpg,312,161,keyboard,65,73,226,147
79fa9f93-df8d-43e6-9353-cf57b8ae102d.jpg,266,190,keyboard,79,0,266,190
7a29786b-f8de-4934-85d9-8bec8fd4b21a.jpg,326,155,mouse,47,31,296,136
7a3118c2-74cd-47fc-8bdc-c5e770a29dcc.jpg,300,168,keyboard,35,36,265,126
7a3638e4-b9ee-4fb8-90ac-a44699c73e54.jpg,275,183,keyboard,15,48,263,170
7a988415-daf1-4631-bf32-33527292dba2.jpg,263,192,mouse,41,24,229,184
7a98d9b7-8cc2-4099-bf8c-821a472766b3.jpg,225,225,keyboard,1,35,225,198
7a9f8ffe-9bd7-41eb-bfa1-9be4d1477a49.jpg,300,168,mouse,32,43,286,138
7b099a69-3cc2-41b1-a6c6-a8505888db28.jpg,275,183,keyboard,37,29,243,108
7b0c428d-9815-4697-8519-2ad8bc33a34d.jpg,840,840,keyboard,21,373,825,833
7b0c428d-9815-4697-8519-2ad8bc33a34d.jpg,840,840,keyboard,10,5,830,330
7b6fd6cc-5fdb-4451-8d16-a12e69c91c38.jpg,277,182,mouse,85,53,152,118
7b876f2e-25cc-4974-825d-ed3fbd9d9822.jpg,276,183,mouse,121,66,261,160
7bf99c53-a0e4-402d-bf8e-5c3f63ba36b3.jpg,300,145,keyboard,11,13,285,128
7c0abbcd-2c4c-4b13-8915-2b08dd47b49c.jpg,389,129,keyboard,0,2,389,129
7c6a33fc-1cd0-4254-bd34-7d52e4c92f5a.jpg,300,168,mouse,64,54,257,147
7c9a89f7-b175-4c99-b649-4b06843d9253.jpg,354,142,keyboard,46,13,291,103
7ca26607-9e48-4a61-a2fa-e4b20fbdb2f6.jpg,303,166,mouse,138,48,264,99
7ca26607-9e48-4a61-a2fa-e4b20fbdb2f6.jpg,303,166,mouse,22,20,92,149
7ca903a3-5eb6-4f6d-bb51-8e241bf0fa68.jpg,306,165,keyboard,0,1,306,121
7ca903a3-5eb6-4f6d-bb51-8e241bf0fa68.jpg,306,165,mouse,195,56,257,165
7cbd27b7-8b93-43a7-9c74-580023e49689.jpg,800,800,mouse,12,191,667,688
7d4e7cd7-eb2e-4f88-b486-c0d288838d48.jpg,700,560,mouse,514,300,588,447
7d4e7cd7-eb2e-4f88-b486-c0d288838d48.jpg,700,560,keyboard,4,275,488,430
7d5306b3-e7a2-4413-a100-abd9f8a4cdf6.jpg,296,170,mouse,209,24,296,146
7d5306b3-e7a2-4413-a100-abd9f8a4cdf6.jpg,296,170,mouse,29,99,204,160
7d5e65ec-6dcc-45b3-baed-59ea4434162e.jpg,294,171,keyboard,20,43,273,133
7d8c1364-f937-4923-a2af-d86e210f4874.jpg,263,192,mouse,57,17,227,147
7d9ae74f-9a0f-474d-84c2-9bc131eb8e58.jpg,259,194,mouse,30,15,226,180
7df26c8c-0f1f-4e5f-ab63-bd4d0995bdab.jpg,800,800,mouse,135,147,704,663
7eb6604b-e888-4526-b2f4-28cda590cfb7.jpg,225,225,mouse,44,9,185,218
7f53e91f-d47c-4758-a901-1996439615f4.jpg,225,225,mouse,33,45,212,181
7f5f9157-a840-4550-aee6-9c62d825292f.jpg,225,225,keyboard,7,62,220,175
801c4fdf-ff3e-4f38-b875-ad752e762d40.jpg,1247,1247,mouse,187,239,1062,1022
803e78b4-c6cd-46f8-a40b-265283d24064.jpg,300,168,mouse,158,120,194,147
803e78b4-c6cd-46f8-a40b-265283d24064.jpg,300,168,keyboard,28,63,162,131
80758f1f-1281-4ef1-9a0a-df8b74c4fc8b.jpg,225,225,mouse,188,86,220,143
80758f1f-1281-4ef1-9a0a-df8b74c4fc8b.jpg,225,225,keyboard,10,88,184,139
80844c12-f0b7-4fb6-b7ec-7444bc168780.jpg,263,192,mouse,72,31,225,132
809518e7-ef5b-4c17-91c4-7fd99b6f0ad3.jpg,220,220,keyboard,3,69,220,160
809d7e02-697a-4cab-9d32-38ca7fc4d1ed.jpg,299,168,keyboard,4,71,278,168
80ac3abd-492f-4200-8897-4ff2914abde7.jpg,821,800,mouse,178,112,790,622
81093782-216e-4bb3-9fde-8dc2d031635c.jpg,275,183,keyboard,2,42,271,135
8129418c-057d-42f6-8436-dfab6d61ddb8.jpg,225,225,keyboard,4,32,216,195
818f2546-ba2b-4773-8568-653d7c733102.jpg,225,225,keyboard,0,70,221,161
822ef896-6651-424b-8778-caa5c485f459.jpg,300,156,keyboard,11,25,297,152
82a89f3c-3d1c-4c83-9a24-562c972d59e0.jpg,297,170,keyboard,5,-4,292,176
8318daa5-b6dd-4a00-a6dd-246e0e753292.jpg,225,225,mouse,185,118,222,179
8318daa5-b6dd-4a00-a6dd-246e0e753292.jpg,225,225,keyboard,1,51,161,172
837919ee-b507-494e-bb17-26407cb80a95.jpg,225,225,mouse,42,0,217,223
83be85a7-17c2-40de-a74e-5f5a43507f68.jpg,300,168,mouse,78,10,158,168
83be85a7-17c2-40de-a74e-5f5a43507f68.jpg,300,168,mouse,154,12,238,168
83ce3d78-dae5-4ad3-a459-6d93dc79f603.jpg,225,225,mouse,131,8,216,129
83ce3d78-dae5-4ad3-a459-6d93dc79f603.jpg,225,225,mouse,53,141,181,222
83ce3d78-dae5-4ad3-a459-6d93dc79f603.jpg,225,225,mouse,47,18,101,109
83e7121f-dcac-4057-b90b-d7c041d866c7.jpg,350,385,keyboard,10,160,338,329
83f7e514-c1b5-4b38-bf1a-62fe4ebdbce9.jpg,259,194,keyboard,2,-5,256,198
84373c19-b4aa-46e2-8346-52e5f4e1830b.jpg,2048,1365,keyboard,122,463,1909,976
8487e73d-acaf-431b-bd0c-528969a37708.jpg,259,194,keyboard,0,1,259,166
8488762e-5219-4e9e-ad4a-47c8de244dc9.jpg,268,188,mouse,76,122,170,188
8488762e-5219-4e9e-ad4a-47c8de244dc9.jpg,268,188,keyboard,31,6,254,123
848dce7c-4488-4e28-80bf-27e1b6ee67d4.jpg,254,198,keyboard,10,99,246,167
848dce7c-4488-4e28-80bf-27e1b6ee67d4.jpg,254,198,keyboard,4,9,253,79
848dfda5-aedd-4194-9c11-b8d443bc698d.jpg,361,361,keyboard,21,128,344,239
84ac112e-a21d-41db-8995-16bd22d87870.jpg,500,500,keyboard,30,119,468,300
84b38217-7980-4a48-98ae-a196c21b707b.jpg,271,186,keyboard,4,10,266,179
84c65ce2-ede9-40d7-b394-7d92553a6f73.jpg,278,181,keyboard,4,31,278,146
851d6098-bff8-4100-89c7-ce2c43ae2814.jpg,1000,1000,mouse,144,97,935,919
856b6529-0ce6-4cea-80b1-c75fe4f45c58.jpg,225,225,keyboard,3,30,223,180
85c8749d-2323-4c6d-a5dc-70d042eeadd6.jpg,900,900,mouse,457,437,864,655
85f512c8-c9f3-4f77-94b3-35432183a15e.jpg,225,225,mouse,71,3,174,213
860663b4-9c95-4155-9ee5-e4ce470f9453.jpg,282,179,mouse,60,31,211,153
8634098c-4741-4397-956a-9a3cfe528e79.jpg,225,225,mouse,61,42,162,220
872e609f-3d6a-4f96-9a38-974374a50df8.jpg,225,225,mouse,46,21,162,217
874a27c4-ca70-40b3-8e33-41b0fc9e9bf9.jpg,1200,800,mouse,262,105,1086,575
8781be35-66aa-4eb6-aacd-636dda959878.jpg,225,225,mouse,183,89,216,137
8781be35-66aa-4eb6-aacd-636dda959878.jpg,225,225,keyboard,0,83,187,147
87990681-e634-473e-905d-3bb45e3cbe43.jpg,242,208,mouse,8,20,234,185
87acc5a6-7ff8-4732-9142-7cd1708833d1.jpg,403,125,keyboard,0,0,397,125
88749545-67d6-4bf6-a987-ca0ebde132ad.jpg,335,150,keyboard,3,13,331,150
891be4d2-4aaf-4344-931c-cd58a7621884.jpg,225,225,keyboard,10,80,219,150
8977d1a7-baef-4095-a10a-5d02845bd59e.jpg,242,209,mouse,6,10,237,194
89906c19-3ec7-4ede-8bcd-5f0391969f6c.jpg,350,144,keyboard,5,1,344,134
89c0a891-bf66-4d4c-9d6c-494280a1073f.jpg,380,380,keyboard,11,112,361,263
89fe067a-59b7-4fe8-aa9f-70346d50e3e0.jpg,225,225,mouse,61,37,172,225
8a8c0914-335a-40c7-af32-1b73c3825d76.jpg,299,168,mouse,89,17,192,164
8ab07030-e504-4b01-b91b-290af61dcfe9.jpg,275,183,keyboard,10,87,202,180
8ace2f77-fb44-4774-bbdd-32f44b8423f3.jpg,299,168,keyboard,13,35,231,126
8ae33b72-797c-4706-b65a-18cc4633e919.jpg,177,285,mouse,1,7,175,285
8bbc240e-7591-4d90-8185-77db73544aee.jpg,1100,502,keyboard,6,158,1095,491
8bd49e19-f1b5-4e5a-9707-3d4ea3fba27f.jpg,1000,1000,mouse,86,9,896,971
8bd5d707-38e0-4931-897e-f5ede425b3f6.jpg,369,137,keyboard,37,14,342,137
8bddd3b5-4ecf-4f4d-a74d-ff4e964a4901.jpg,317,159,keyboard,7,18,316,143
8be1a342-c8a6-456a-b35d-922a5fa4eaeb.jpg,225,225,mouse,21,13,219,192
8c52e49d-8ab6-4aee-a476-459088d9bdee.jpg,302,167,keyboard,1,0,302,167
8c971d3d-21d8-4148-ac7a-84f4bf445c4b.jpg,339,149,keyboard,13,0,234,86
8c971d3d-21d8-4148-ac7a-84f4bf445c4b.jpg,339,149,mouse,130,93,273,143
8ca20731-e51a-425f-b8d1-6610ff330f86.jpg,225,225,keyboard,10,38,219,182
8d230b2d-ab38-4a64-9648-3eabac3aaf06.jpg,370,136,keyboard,4,15,367,122
8d37ffa2-ed84-4718-ab25-258bdce8e019.jpg,285,177,keyboard,3,0,285,176
8d6b019c-2738-4c24-a55f-27ed0d742cdb.jpg,728,293,keyboard,6,11,723,288
8d791b55-43eb-4b34-b0d5-b4276856c442.jpg,306,165,keyboard,6,42,301,128
8d7dfa8a-6ad5-492b-8eea-7eb01b700513.jpg,275,183,mouse,48,73,109,130
8d7dfa8a-6ad5-492b-8eea-7eb01b700513.jpg,275,183,keyboard,49,32,231,134
8daa9470-4f11-4e90-b018-6db24e8c1c1f.jpg,335,150,keyboard,4,2,329,141
8de70915-670a-4403-93ee-fb0e5c92b63a.jpg,275,183,keyboard,3,-5,271,189
8decb4cd-631b-4358-8c4f-2f2c5deffad8.jpg,225,225,mouse,18,10,200,213
8df4f164-c554-4a09-bc2b-7dff87119df2.jpg,1000,787,keyboard,10,47,996,429
8e7865d5-ffe7-4809-9a41-4dd6d342d91f.jpg,1200,1200,mouse,103,148,1075,1092
8e82c55f-3628-4c73-8dcf-a43d80820632.jpg,225,225,keyboard,14,150,210,185
8ebb4530-f3fb-4e7a-a783-8fa90549df1e.jpg,300,168,keyboard,50,96,291,162
8ec15f58-0c4b-4972-80f4-c8c738a76d5a.jpg,1000,1000,keyboard,28,258,944,741
8ecee34a-917d-4c52-bd58-a499db1c6640.jpg,242,208,mouse,20,9,231,201
8ed505b7-1fdb-4b05-b064-1cab407c80aa.jpg,259,194,mouse,57,38,120,130
8f644a4e-1f4e-46e9-b32d-507702512213.jpg,296,170,mouse,38,20,253,154
903e83e3-d247-433c-934c-f146d42f75b2.jpg,832,701,keyboard,61,190,732,447
90406204-9166-4db0-98a0-00ba74cc7994.jpg,225,225,mouse,40,27,205,167
90590b5b-eee0-41a5-9b10-e455753c2e87.jpg,225,225,keyboard,10,83,162,141
90960d5d-cb3a-40c1-a922-b101af40492f.jpg,300,168,mouse,95,12,299,166
90ab6cd3-9cf7-4844-a80d-e9d15182a8e8.jpg,279,181,keyboard,5,32,276,177
90f712a7-1096-484a-b774-fc7d06aa5dd2.jpg,323,156,keyboard,4,8,311,138
90feea0b-8c67-4a6f-b6a6-51aa9bc02abe.jpg,275,183,keyboard,8,68,275,129
912ad99a-974e-467d-bc7d-3302210e910b.jpg,348,145,keyboard,7,14,345,136
91b4ee1e-d13d-4c5c-9c02-a7466cb11642.jpg,295,171,keyboard,2,3,292,173
9216ff2c-b151-4bb4-bdd9-ac5c41729395.jpg,300,168,keyboard,3,44,300,168
9218588b-5de6-44e8-bc97-f0cd25324589.jpg,225,225,keyboard,29,105,197,173
921a3e45-e8e3-4dc9-87a9-000a12673645.jpg,372,135,keyboard,4,7,366,129
9229bcdb-1870-4b62-9fb1-cd684d0d68c0.jpg,367,137,keyboard,2,31,364,134
922f97fd-0fd0-4545-af67-d61e7115495a.jpg,1247,1247,mouse,332,343,912,1191
923bb03c-6c7f-4ba0-b5bc-f2237fea3c4f.jpg,618,463,mouse,21,64,604,406
927f50b7-9b80-46d2-821d-c5d5e25d60b8.jpg,249,202,keyboard,1,65,247,199
92a50e70-5e77-499b-b2a3-2308ce666b6b.jpg,275,183,keyboard,7,-2,259,174
92d4c06a-6daf-47b0-9cf2-4d46a49f0e5a.jpg,304,166,mouse,38,15,278,152
93332c82-87f5-4a16-9599-49cee141c94c.jpg,3000,1095,mouse,2618,194,2996,847
93332c82-87f5-4a16-9599-49cee141c94c.jpg,3000,1095,keyboard,17,8,2533,1080
933d147e-2cbe-42fe-86fb-8db2ecc0f79f.jpg,225,225,keyboard,12,67,217,161
9358055a-48d7-4991-a988-12fbfa0573ae.jpg,225,225,mouse,53,46,122,142
9358055a-48d7-4991-a988-12fbfa0573ae.jpg,225,225,mouse,29,126,218,216
93c5f5f0-bf63-4850-bc5a-69b3e82de9fa.jpg,275,183,keyboard,0,53,275,183
940faee5-ae22-44e4-816e-81eb1db0b278.jpg,225,225,keyboard,0,46,225,153
940faee5-ae22-44e4-816e-81eb1db0b278.jpg,225,225,mouse,23,140,94,189
94750516-8eb9-4ecd-9cd6-f2c17b61a6a5.jpg,1560,756,mouse,1300,404,1549,751
94750516-8eb9-4ecd-9cd6-f2c17b61a6a5.jpg,1560,756,keyboard,6,6,848,352
94750516-8eb9-4ecd-9cd6-f2c17b61a6a5.jpg,1560,756,keyboard,12,404,1271,752
948add23-6118-450d-84e1-893e1c8d1115.jpg,169,297,mouse,0,4,169,297
94b7444d-a0fe-4e18-943d-3be63f79bdf8.jpg,600,574,mouse,10,14,600,566
94bc5a6b-8bf5-4f6e-b376-dfe62b29b9eb.jpg,275,183,keyboard,34,27,245,154
950fe066-424f-469a-ac97-81d240e69d3a.jpg,316,159,mouse,23,3,295,157
952a31d7-63be-413b-8d40-94efe50e32f4.jpg,259,194,mouse,43,55,112,171
9538be65-1431-4df7-96fc-98c5d353e051.jpg,377,134,keyboard,5,-3,371,139
95962dad-fa83-46d2-91e6-3d8f8227df62.jpg,328,154,mouse,133,24,239,106
95962dad-fa83-46d2-91e6-3d8f8227df62.jpg,328,154,keyboard,0,45,131,154
95a7ae59-7304-46d2-8289-3e718d12983f.jpg,1500,1000,keyboard,0,212,1500,1000
95ef0069-5297-4ba7-9a8e-aa115aa3926b.jpg,276,183,keyboard,6,47,276,152
96226760-d844-4bbc-8e81-1a2b77059b3e.jpg,2048,1365,keyboard,92,511,1986,888
97bad4df-f3ff-4bc7-8e57-72211b716909.jpg,284,177,keyboard,0,5,284,177
98979266-2b49-4a79-a028-5e7dff533df0.jpg,259,194,mouse,85,83,228,166
98b21efd-04dc-4bb4-a268-5e380f6b3ac9.jpg,1024,1024,keyboard,46,360,986,662
98cb6317-98e4-4689-a25a-685abd9e920b.jpg,225,225,keyboard,0,1,225,225
98e2564d-165b-402a-8088-dadc876e6a24.jpg,305,165,keyboard,0,48,305,165
9926947a-5ff9-4c80-b8dd-29ef2b71378a.jpg,225,225,mouse,106,63,222,190
99345fb8-27eb-4343-aae3-ef98e369f9b4.jpg,1500,1233,keyboard,0,0,1492,1229
9968a18d-4b00-4b48-bd6b-f12f23d7dc92.jpg,276,183,mouse,97,21,267,153
99eb39c0-1655-4539-92d8-568feb77e862.jpg,259,194,keyboard,0,67,259,131
9ac52921-0b35-4e1d-a80c-7681ffbcad8a.jpg,323,156,keyboard,3,15,323,138
9b41b2ce-33de-49e0-9200-57b117ae7c46.jpg,225,225,mouse,26,64,218,172
9bd557ce-47dc-4c23-9aa4-aad783c5d657.jpg,259,194,keyboard,0,65,250,194
9bd72896-ae22-4cb9-be58-75f957bb07e6.jpg,600,600,mouse,141,5,484,590
9be6c065-4cb5-4eef-9167-ae17cab37bad.jpg,224,225,keyboard,0,70,106,160
9be6c065-4cb5-4eef-9167-ae17cab37bad.jpg,224,225,mouse,108,28,149,59
9becc3e5-f180-4ca6-a0ba-0c7a36880616.jpg,275,183,keyboard,35,30,237,154
9c0a5058-69bf-48b8-8d16-618d59b1e4f3.jpg,246,205,mouse,9,7,243,200
9c234ba3-b892-4614-a617-d4bf571ff041.jpg,225,225,mouse,153,103,225,223
9c234ba3-b892-4614-a617-d4bf571ff041.jpg,225,225,keyboard,8,20,219,116
9c3bcb99-e419-417f-989c-37d489c0c921.jpg,242,209,mouse,10,8,234,194
9c536460-62dd-4683-84fc-9c1812b5c71b.jpg,225,225,mouse,147,37,219,146
9c536460-62dd-4683-84fc-9c1812b5c71b.jpg,225,225,mouse,72,101,167,182
9c7b9b4c-b242-4e3d-b8ac-00f433e19e77.jpg,225,225,keyboard,17,54,207,135
9c835f2a-4189-42ff-b28a-323460111690.jpg,2048,2048,mouse,500,502,1651,1622
9cd5a372-ce6b-4b11-afc1-ae05abbbbba4.jpg,399,126,keyboard,5,-3,393,130
9cdb1f6d-a9fc-4c38-b971-ea27e681d3cf.jpg,225,225,mouse,43,15,186,221
9d2395c2-b205-46ec-af8b-41db0301f495.jpg,263,192,mouse,70,17,216,163
9d5d4370-9406-4fd4-b5fc-0fe41f4d4d0c.jpg,372,136,mouse,210,16,262,110
9d5d4370-9406-4fd4-b5fc-0fe41f4d4d0c.jpg,372,136,mouse,153,19,219,124
9d5d4370-9406-4fd4-b5fc-0fe41f4d4d0c.jpg,372,136,mouse,110,23,170,127
9e150f80-d838-482f-96f4-eb8b41997305.jpg,224,225,mouse,13,146,114,215
9e150f80-d838-482f-96f4-eb8b41997305.jpg,224,225,mouse,119,30,216,198
9e3b419b-7716-428c-80a3-b6f5f8416242.jpg,225,225,mouse,4,51,221,160
9e5156b6-3f80-4794-8382-42a866a9aa08.jpg,225,225,mouse,56,9,174,203
9f05f7c9-7f5b-4ea5-a2ba-f6c7a0c265c8.jpg,2400,763,keyboard,33,57,2373,741
9f7acacb-f2ff-4964-b18e-9e6b0c473dba.jpg,225,225,mouse,54,39,172,181
9f9c1a9f-6ccb-4b17-b21f-2524d2a9890b.jpg,307,164,keyboard,10,11,300,155
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,170,110,225,160
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,3,49,51,98
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,6,114,48,158
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,61,109,103,160
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,65,48,108,96
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,113,109,163,160
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,110,48,167,96
9ff7e5fd-385b-4fd3-8f95-d9eca7594668.jpg,225,225,mouse,169,50,225,93
a047f349-c945-4486-b384-375e4f65ee23.jpg,225,225,mouse,26,158,124,218
a047f349-c945-4486-b384-375e4f65ee23.jpg,225,225,keyboard,0,64,190,200
a07e56e2-15ea-4e8a-84d9-a59d9944391b.jpg,200,200,keyboard,0,100,175,200
a08c50f5-357b-49c8-9cdd-98bdfd46bf05.jpg,346,146,keyboard,2,4,346,146
a094478a-5852-4474-8c10-b6053dae59c8.jpg,224,224,mouse,38,5,187,223
a096e2a2-0764-4e42-b2ea-20f15b041d56.jpg,300,168,mouse,52,21,141,166
a102304f-f446-4a9a-a892-904fcc9adf6e.jpg,403,125,mouse,347,19,403,108
a102304f-f446-4a9a-a892-904fcc9adf6e.jpg,403,125,keyboard,5,0,349,125
a14ad484-7503-4df3-b77a-717d8f939391.jpg,225,225,mouse,45,1,184,225
a14c5fe0-e009-4bf3-aebe-13bcfae9b7b9.jpg,367,137,mouse,174,26,248,109
a14c5fe0-e009-4bf3-aebe-13bcfae9b7b9.jpg,367,137,mouse,148,57,231,136
a1908c4d-d11d-4d49-8454-a9eac792f1ed.jpg,1000,780,keyboard,0,190,997,592
a24857ae-3db7-4570-898c-b6dd31fc22e2.jpg,300,168,mouse,138,9,271,157
a34f79ad-6f76-4948-90aa-73b428ab8500.jpg,225,225,mouse,43,13,159,187
a399d254-c01d-4e63-a205-84a9e6954e67.jpg,225,225,mouse,60,63,142,150
a3cd9538-7e7e-4cb1-bcb2-628d3ca51e09.jpg,259,194,keyboard,0,6,259,171
a3d9db12-cdcf-42c2-a2aa-0ccdbea48940.jpg,293,172,keyboard,21,89,189,171
a40b735f-69ab-4f3b-a73f-82639f1926b5.jpg,225,225,mouse,3,37,115,225
a40b735f-69ab-4f3b-a73f-82639f1926b5.jpg,225,225,mouse,112,58,193,198
a44d4ab6-3a4c-4606-811f-1126e56a1681.jpg,275,183,keyboard,4,40,263,180
a472ccff-5fb0-47aa-aeb9-b7ab4910a267.jpg,225,225,mouse,4,73,188,225
a4cafd01-f4bf-402f-85b3-d005c423cef3.jpg,270,187,mouse,198,93,227,130
a4cafd01-f4bf-402f-85b3-d005c423cef3.jpg,270,187,keyboard,45,69,193,132
a55fa0b4-b541-4e32-b4f6-0fc67bdf5860.jpg,285,177,keyboard,4,73,282,178
a598c962-16a1-4f23-a364-e46b365b9a19.jpg,450,450,mouse,26,264,126,401
a661d342-ba6b-47cd-9995-cf4e6cdefd49.jpg,7848,2446,keyboard,64,27,7848,2446
a67e1810-4873-4a8a-a8b5-ad932e990277.jpg,225,225,mouse,46,48,182,205
a7013cf1-1a90-4ec0-b053-ee1e7dd88b82.jpg,254,199,mouse,170,133,242,190
a7013cf1-1a90-4ec0-b053-ee1e7dd88b82.jpg,254,199,keyboard,0,0,210,166
a725897f-c33f-4016-9269-6035ce1842a8.jpg,286,176,mouse,79,29,214,156
a79e7509-b625-4260-8d75-f1399f0cac9d.jpg,225,225,mouse,30,31,146,123
a7c569a8-d4e4-4718-b400-9f787cc76d56.jpg,350,144,keyboard,0,4,349,144
a7ed9650-2849-44a8-845e-05b31f3b67ff.jpg,225,225,mouse,55,20,169,222
a8cf7414-d821-4249-8c78-173c83b866fb.jpg,225,225,mouse,75,65,205,147
a8d4483a-88dd-4109-925d-92b99d000e31.jpg,275,183,mouse,177,123,275,183
a8d4483a-88dd-4109-925d-92b99d000e31.jpg,275,183,keyboard,10,0,263,117
a96c1a1e-1788-4dc9-8198-ce0b31cb99a9.jpg,259,194,keyboard,23,43,226,101
aaf0227f-08fc-470c-b6f9-ace292c0b4fa.jpg,225,225,mouse,14,24,120,209
aaf0227f-08fc-470c-b6f9-ace292c0b4fa.jpg,225,225,mouse,134,24,212,215
ab400d2b-664f-4c7a-8dc3-97dec68076a4.jpg,1000,1000,keyboard,71,350,896,684
ab7e3426-40e6-4c3f-9aae-4c0d72f1d431.jpg,224,224,mouse,59,59,168,216
abfac552-f371-4ac3-b386-42286b81a890.jpg,810,590,mouse,291,99,516,476
ac21a594-16aa-4282-a4b5-dfbe61dfe989.jpg,242,208,mouse,17,34,218,177
ac5db43d-fb2f-4962-adcb-cf1b35e2e93c.jpg,275,183,keyboard,35,14,241,175
ac869cac-98a9-4b49-9d6c-0c12bb96f0b7.jpg,650,650,mouse,12,43,642,649
ac93473b-88ea-4327-95d0-4b06c0103ec8.jpg,300,168,keyboard,26,35,140,78
acd4db9f-3fdd-40e5-9c88-e47e6f08ea04.jpg,263,192,mouse,10,32,260,179
ad0fe2ea-3cc8-4c16-81d6-2d98707d5d0b.jpg,318,159,keyboard,51,0,318,159
ad2605b5-6d15-4867-8505-cad210e5c913.jpg,185,272,mouse,71,127,183,201
ad2605b5-6d15-4867-8505-cad210e5c913.jpg,185,272,mouse,0,59,94,128
ad2605b5-6d15-4867-8505-cad210e5c913.jpg,185,272,mouse,89,17,185,79
ad55155b-44db-4aa9-8e8a-5742e3b4927e.jpg,275,183,keyboard,3,-4,271,182
ad5aad58-4dc9-487f-87d4-6f53f206439a.jpg,333,151,keyboard,0,44,333,151
ad656671-9bb9-463e-91cf-724c9126f344.jpg,245,206,keyboard,4,-1,212,158
ad7c6200-821d-46f4-8511-1369f2c7faee.jpg,308,163,keyboard,4,-1,304,166
